brand_source,brand_external_id,source,external_id,name,lat,lng,address
burgerking-kr-adb,burgerking,official-web,00000286,버거킹 구리SK점,37.6002832785,127.1370988701,경기도 구리시 경춘로 196
burgerking-kr-adb,burgerking,official-web,00000355,버거킹 구미도량DT점,36.1381436914,128.3177805452,경상북도 구미시 야은로 320
burgerking-kr-adb,burgerking,official-web,00010119,버거킹 구미산동점,36.1547331,128.4317353,경상북도 구미시 산동읍 신당1로2길 7
burgerking-kr-adb,burgerking,official-web,00010138,버거킹 구미상모사곡점,36.0973083,128.3572057,경상북도 구미시 상사서로 18길 4
burgerking-kr-adb,burgerking,official-web,00000332,버거킹 구미시청FS점,36.117424538,128.3431035645,경상북도 구미시 송정대로 40
burgerking-kr-adb,burgerking,official-web,00010098,버거킹 구미신평점,36.1232048352,128.3623776615,경상북도 구미시 구미대로 409
burgerking-kr-adb,burgerking,official-web,00010055,버거킹 구미인의점,36.1068789,128.4211507,경상북도 구미시 인동중앙로 16
burgerking-kr-adb,burgerking,official-web,00000458,버거킹 구의점,37.5397064,127.0939346,서울특별시 광진구 아차산로 466
burgerking-kr-adb,burgerking,official-web,00000002,버거킹 국제점,37.5281742219,126.9675220252,서울특별시 용산구 한강대로 92
burgerking-kr-adb,burgerking,official-web,00010147,버거킹 군산대점,35.9469298,126.6855199,전라북도 군산시 대학로 543
burgerking-kr-adb,burgerking,official-web,00010041,버거킹 군산수송점,35.9631449,126.7160865,전라북도 군산시 월명로 216
burgerking-kr-adb,burgerking,official-web,00000345,버거킹 군산조촌DT점,35.9664501276,126.7352740532,전라북도 군산시 번영로 143
burgerking-kr-adb,burgerking,official-web,00000354,버거킹 군자능동점,37.5522322045,127.076538112,서울특별시 광진구 능동로 245
burgerking-kr-adb,burgerking,official-web,00000587,버거킹 군자역점,37.5564985,127.0821439,서울특별시 광진구 천호대로 575
burgerking-kr-adb,burgerking,official-web,00000616,버거킹 금천구청입구삼거리점,37.45732089431187,126.89917341983264,서울특별시 금천구 시흥대로 265
burgerking-kr-adb,burgerking,official-web,00000564,버거킹 금천독산점,37.4712638,126.8977957,서울특별시 금천구 시흥대로 421
burgerking-kr-adb,burgerking,official-web,00000258,버거킹 금촌역점,37.7648788254,126.7747190586,경기도 파주시 중앙로 328
