brand_source,brand_external_id,source,external_id,name,lat,lng,address
mcdonalds-kr-adb,mcdonalds,official-web,0635,맥도날드 구월 아시아드 DT점,37.446767,126.707541,인천 남동구 남동대로 724
mcdonalds-kr-adb,mcdonalds,official-web,0139,맥도날드 구의역,37.536406,127.084466,서울 광진구 아차산로 376
mcdonalds-kr-adb,mcdonalds,official-web,0549,맥도날드 군산나운DT,35.962196,126.696174,전북 군산시 나운로 132
mcdonalds-kr-adb,mcdonalds,official-web,0720,맥도날드 군산조촌DT,35.9768446,126.737038,전북특별자치도 군산시 조촌로 143
mcdonalds-kr-adb,mcdonalds,official-web,0657,맥도날드 군포당동SK DT,37.346099,126.943522,경기 군포시 고산로 259
mcdonalds-kr-adb,mcdonalds,official-web,0582,맥도날드 군포산본DT점,37.373413,126.936938,경기 군포시 고산로 715 (산본동)
mcdonalds-kr-adb,mcdonalds,official-web,0653,맥도날드 굽은다리역DT,37.547256,127.142984,서울 강동구 양재대로 1587
mcdonalds-kr-adb,mcdonalds,official-web,0543,맥도날드 김천평화DT점,36.127952,128.117844,경북 김천시 자산로 199
mcdonalds-kr-adb,mcdonalds,official-web,0607,맥도날드 김포감정DT점,37.624299,126.696611,경기 김포시 중봉로25번길 21
mcdonalds-kr-adb,mcdonalds,official-web,0442,맥도날드 김포고촌SK DT점,37.6011347,126.7710576,경기 김포시 고촌읍 김포대로 336
mcdonalds-kr-adb,mcdonalds,official-web,0708,맥도날드 김포구래DT,37.645171,126.619049,경기 김포시 김포한강10로 213
mcdonalds-kr-adb,mcdonalds,official-web,0583,맥도날드 김포장기 DT,37.6463204,126.6707396,경기 김포시 김포한강1로 77-40
mcdonalds-kr-adb,mcdonalds,official-web,0478,맥도날드 김해삼계 DT,35.2627423,128.8720488,경남 김해시 가야로 167
mcdonalds-kr-adb,mcdonalds,official-web,0435,맥도날드 김해삼정 DT,35.2281242,128.8968947,경남 김해시 김해대로 2471
mcdonalds-kr-adb,mcdonalds,official-web,0575,맥도날드 김해외동DT점,35.229524,128.862475,경남 김해시 분성로 144 (외동)
mcdonalds-kr-adb,mcdonalds,official-web,0668,맥도날드 김해장유 DT,35.1926792,128.8044838,경남 김해시 삼문로 34
mcdonalds-kr-adb,mcdonalds,official-web,0007,맥도날드 노량진,37.5134312,126.943535,서울 동작구 노량진로 158
mcdonalds-kr-adb,mcdonalds,official-web,0210,맥도날드 달동,35.535139,129.321918,울산 남구 신정로 37
mcdonalds-kr-adb,mcdonalds,official-web,0211,맥도날드 달맞이 DT,35.161841,129.170957,"부산 해운대구 좌동순환로 455 (중동,맥도날드)"
mcdonalds-kr-adb,mcdonalds,official-web,0082,맥도날드 당감 DT,35.165666,129.039561,부산 부산진구 동평로 91
mcdonalds-kr-adb,mcdonalds,official-web,0646,맥도날드 대구 다사DT,35.861736,128.461659,대구 달성군 다사읍 달구벌대로 825
mcdonalds-kr-adb,mcdonalds,official-web,0467,맥도날드 대구 모다 DT점,35.8399882,128.4912427,대구 달서구 달서대로 455
mcdonalds-kr-adb,mcdonalds,official-web,0512,맥도날드 대구 수성DT,35.860015,128.6191288,대구 수성구 달구벌대로 2345
mcdonalds-kr-adb,mcdonalds,official-web,0565,맥도날드 대구 이곡DT,35.8551203,128.508293,대구 달서구 이곡공원로 8
